,username,text,hashtags,created_at,date,hour,,,,,
2004,8.32600154394001E+017,This is just fantastic news!,[],2022-05-06T12:27:53.000Z,2022-05-06,12,,,,,
2005,1.51651863729251E+018,Kevin Samuels Wife: Death News On Twitter And Net WorthDetails,[],2022-05-06T12:27:53.000Z,2022-05-06,12,,,,,
2006,1.50401228564768E+018,We are waiting by will be out on May th! This amazing song is in their new masterpiece minisode :,"['GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER', 'Thursdays_Child', 'TXT_GBGB']",2022-05-06T12:27:53.000Z,2022-05-06,12,,,,,
2007,36325225,Sagarmala programme enhanced to Rs lakh crore,"['ETEconomyNews', 'Economy']",2022-05-06T12:27:53.000Z,2022-05-06,12,,,,,
2008,1.00028636941387E+018,"Not Eating Enough of This Nutrient May be as Deadly as Smoking, Says New Study ://","['healthtips', 'food', 'nutrition', 'healthyeating', 'healthy', 'tips', 'news']",2022-05-06T12:27:53.000Z,2022-05-06,12,,,,,
2009,169277832,Madison Cawthorn: US lawmaker 'won't back down' after naked tape leak. Will the mind set of the N Carolina voter prevail ?,[],2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2010,1318817318,postponed amid resurgence in,"['AsianGames2022', 'COVID19', 'China', 'AsianGamesPostponed', 'sports']",2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2011,65123080,"Business history factoid - R S McColl was a Newcastle, Rangers and Queens Park footballer who co-founded the company with his brother in . An early case of a footballer trading on his image, perhaps.","['mbh', 'sporthistory', 'mgthis', 'bizhis']",2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2012,2884915893,"Innovate UK, Smart Grant Competition will be investing up to million in game-changing, and world leading ideas, designed for swift, successful commercialisation. Ideas need to be genuinely new and novel, not just disruptive within their sector.&gt;",[],2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2013,1.51941665601087E+018,"Soros, Clinton and Obama staffers and Europe govs in anti-Musk letter via",[],2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2014,16128601,First lady Jill Biden will spend Mother's Day meeting with displaced families in a small Slovakian village on the border with Ukraine.,[],2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2016,8.62892425227928E+017,"Pedestrian Struck, Killed by Freight Train in Elmhurst - NBC Chicago:","['CTA', 'Metra', 'Transit', 'Chicago', 'Transportation']",2022-05-06T12:27:52.000Z,2022-05-06,12,,,,,
2017,1.42617624001741E+018,"I feel like anyone who has seen the crappy way that modern so called ""journalists""&amp;""news sites"" fish for clicks means they'll twist &amp; warp any story to boost their exposure. Unless you see a player on video saying something take it as the bullshit it probably is.","['NUFC', 'TrustMaxi']",2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2018,2783093213,Great news. Congrats on your own win too Lloyd,[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2019,1.36596671000886E+018,Fantastic news.,[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2020,175643699,Thats not news. Anyone rational already figured that out.,[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2021,9.47902305541788E+017,"The only time I've been sick was for a week after the covid vax, which I postponed as much as I could so it was and has remained my only one. Other than that I've not been avoiding exposure, avoiding wearing masks etc except in obvious cases while working with covid pt-s.",[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2022,1.06071126963485E+018,German politician warns World Health Organization trying to seize governmental power - LifeSite,[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2023,193986812,"Assholes, it's a murder committed by terrorists, no negotiation allowed with terrorism, terrorism must be fight !!!Pay the price: Israel hunts attackers who hacked to death va",[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2024,1.32292794936069E+018,"Time flies so fast, and Wikitree is celebrate their twelve anniversary! I, Ahn Hyoseop, want to congratulate Wikitree and please always give the public with the best news as always.",[],2022-05-06T12:27:51.000Z,2022-05-06,12,,,,,
2025,1451474420,"! How are they ? The ultimate dinosaur drumstick say some scientists, others are sceptical. Fossils found at Tanis, North Dakota could date to the exact time of the dinosaur extinction","['dinosaur', 'inthenews']",2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2026,1.43527116595039E+018,VERY HOT NEWS will sponsor NFT SUMMIT in ISTANBULSEE THE DETAILS MORE INFO,"['biconomy', 'BiTToken', 'BiconomyExchange', 'nftsummitist', 'crypto']",2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2027,1.46160148116186E+018,"Thanks Xi - ""you realy made us feel so close together."" Mao would be so pround of you.",[],2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2028,1068327830,Mahindra Scorpio first teaser out!,"['MahindraScorpio', 'Mahindra', 'Scorpio', 'BigDaddyOfSUVs', 'ComingSoon']",2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2029,1.50674250923349E+018,by to come out soon in a few days !! i just know that will be an absolute no skip album too,"['GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER', 'Thursdays_Child', 'TXT_GBGB']",2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2030,1031975413,"Confronted about his inaction on the Brereton reforms, Peter Dutton attempts to shoot the messenger | Daniel Hurst",[],2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2031,405484835,'Worst case scenario' will see repeat of July riots in South Africa,[],2022-05-06T12:27:50.000Z,2022-05-06,12,,,,,
2032,1.09670092008636E+018,"Experts are worried thatno fewer than millionNigerians,one in ten adults are living with diabetes,even as the numbers are expected to double by ,D good news is that,I can cure Diabetes with powerful Herbal mixture,in less than weeks,Diabetes ll go,u can eat any food. DM",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2033,213099999,"U.S. House to set minimum annual pay for staff at $45,000, Pelosi says",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2034,406196724,Talking of Starmer I think there is some important news for you to report on,[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2035,866917836,"Shows what pressure does, not from media except Daily Mail, Express GB news, well done to everyone else",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2036,1.48252971877159E+018,"With protections restored, tribal council charts new path for Bears Ears via",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2037,355458302,"Most Russian forces leave Mariupol but fighting at steel mill continues, Pentagon says: Live Ukraine updates",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2038,120078485,"The top teenage goalscorer in Europes Big Five leagues this season?Thatd be Montpellier striker Elye Wahi (2003).Never heard of him? Let introduce you to him, for :",['NXGN'],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2039,1.37902647197344E+018,"So about ""just vote them out"".The republicans have gerrymandered for years.",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2040,1.47052865997503E+018,"senator, many of us men lost our right to body autonomy when all of us had to take the Covid shot. Check yourself.",[],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2041,9.36239588376568E+017,You can still for Thanks to everyone who visited us last night!!,['GiveBigGV'],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2042,1320311154,. has appointed as the chief marketing officer to lead its marketing and customer engagement functions along with strengthening its global footprint.,"['VineetSingh', 'peoplereport', 'whirlpool']",2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2043,54585064,"All this and more on The Local Edition, Community News for the Catskills, and Northeast Pennsylvania. Weekdays at :30 p.m. on Radio CatskillListen On-Air, Online, On Your Smartphone, and On Your Smart Speaker!The Local Edition:",['RadioCatskill'],2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2044,1.29540524501146E+018,"-led coalition forces and launched a total of Katyusha rockets, guided missiles, artillery rounds, and hundreds of shells, all of which were aimed at residential structures and military sites.","['Saudi', 'Yemeni', 'Yemen', 'StadWithYemen']",2022-05-06T12:27:49.000Z,2022-05-06,12,,,,,
2045,1.0588394386111E+018,Fake News,[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2046,1.18266809020886E+018,The latest iMi Blockchain | Daily Crypto News! Thanks to,"['cryptocurrency', 'bitcoin']",2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2047,1.35954769912143E+018,"""One of us..."" All are safe until we tell you otherwisePOLITICO: FDA dramatically narrows use of Johnson &amp; Johnson Covid-19 vaccine.",[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2048,917967439,"Doctors investigate why some report rebound in COVID symptoms after Paxlovid via Paxlovid May ,","['Pfizer', '辉瑞', '輝瑞', 'medicine']",2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2049,1.4433690284546E+018,"After receiving more than $ million in gifts, HLGU plans to open for fall semester Muddy RiverNews",[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2050,2173582439,Only watch GB news or fox,[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2051,3121213767,I Just Want to remind you that...35mm film,"['nft', 'nftphotography', '35mm', 'filmphotography', 'analogphoto', 'streetphotography', 'ukraine']",2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2052,2322672207,Would a graph help?,[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2053,2598791681,"Canadians movements, including trips to the liquor store and pharmacy, were closely tracked via their mobile phones without their knowledge during the COVID-19 pandemic, a report sent to a parliamentary committee shows.",[],2022-05-06T12:27:48.000Z,2022-05-06,12,,,,,
2054,1489983709,Tears grips my heart knowing how hard Ive struggled to find a legit trader.I never wanted to do this but Ill be guilty if I dont share this good news to people he is the best trader Ive ever know. Thanks for helping me and I will forever be grateful to you,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2055,2184575220,'Dancing Monkey' Lindsey Graham Performs For Donald Trump In 'Extraordinary' New Audio via,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2056,1.25253030557701E+018,CCCCCCCCCCOOOOOOOOVVVVVVVVVVIIIIIIIIIIIIIIIIDDDDDDDDDDDDDDDDLong COVID,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2057,1.45561935051839E+018,We are waiting by will be out on May th! This amazing song is in their new masterpiece minisode :,"['GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER', 'Thursdays_Child', 'TXT_GBGB']",2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2058,1.45526150365803E+018,New Poll Shows Surprisingly Sizable Majority Of Unborn Babies Favor Overturning Roe via,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2059,355224084,good news!,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2060,323709963,Covid still dey?,[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2061,248876783,"Dude! Do it. Lol. However, I know three days grace just canceled their last few shows bc someone on their tour got covid. Didnt hear if it was a band member, roadie or what. Havent heard about tonight yet.",[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2062,1.33848275010657E+018,"We are more than ever! The Platform is delighted to announce today our news member: ! The Seine axis major sea-river Port, will bring the maritimes and inland waterways perspectives to the Platforms activities!",['multimodal'],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2063,16572592,"Have you read Robyn Flemming's Skinful? Tremendous memoir about addiction, life, and travel.",[],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2064,1502332513,What are expecting us to do ? Sit for counseling? Beg for our justice? Once celebrated covid warriors now doesn't seem like human being even?,['POSTPONENEETPG_MODIJI'],2022-05-06T12:27:47.000Z,2022-05-06,12,,,,,
2065,61143632,"Putin order to hit the West with nukes 'would be IGNORED because top commanders think he is dying or gravely ill', Moscow expert claims",[],2022-05-06T12:27:46.000Z,2022-05-06,12,,,,,
2066,20148039,Congratulations - great news.,[],2022-05-06T12:27:46.000Z,2022-05-06,12,,,,,
2067,1.4818233788603E+018,million people could have been saved Richmond Virginia Free Press -17-2022 COVID-19 is so weak soap and water kills it Fact clean Nose With Saline Safe for kids and the elderly no transmission kills COVID-19 Fact It Dont Attack The Lungs First Clean Nose With Saline Daily,[],2022-05-06T12:27:46.000Z,2022-05-06,12,,,,,
2068,352422500,"Struggling into work sick to prove you're ""one of the team"" and ""on board with management aims"" and ""likely to be sacked if you don't"" etc. Terrible culture and now proven potentially deadly (as if it wasn't before Covid). Working for The Man. Must change.",[],2022-05-06T12:27:46.000Z,2022-05-06,12,,,,,
2069,147827317,"From ABC News:In historic pick, Karine Jean-Pierre announced as new White House press secretary",[],2022-05-06T12:27:46.000Z,2022-05-06,12,,,,,
2070,10909952,Cant be! The last weeks I learned on Twitter that only these pesky Germans are blocking it. Nobody else. Especially not Visegrad nations! They never act in their self-interest. They never consider consequences for themselves. Only the wicked Germans. This is fake news!,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2071,453258156,Holy fuckballs what amazing news. I cant believe it!,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2072,604511949,How Had I Never: Australian Star Shares Photo Of Famous Indian Dish | CricketNews,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2074,1.51907638765051E+018,Good morning everyone! I have some exciting news! Today Ill be giving a way parlay to VIPs in addition to our normal props. /2,"['Betsmarter', 'GamblingTwitter']",2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2075,9.50373718286627E+017,Ukrainian RK-3 Corsar In action. You can see one survivor ran behind trees at the end.,"['UkraineRussiaWar', 'UkraineWar', 'Ukraine']",2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2076,8.94242002056892E+017,AI Scans Video to Spot Batters Backlift Used to Hit aBall,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2077,307942941,Steve Cooper reveals what he is targeting for Nottingham Forest as they prepare for Hull City clash,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2078,7.64991756865724E+017,Wow. That is one mean-spirited NYT post. An illegitimate news source.,[],2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2080,1.35783757231202E+018,We are waiting by will be out on May th! This amazing song is in their new masterpiece minisode :,"['GOOD_BOY_GONE_BAD', 'TOMORROW_X_TOGETHER', 'Thursdays_Child', 'TXT_GBGB']",2022-05-06T12:32:59.000Z,2022-05-06,12,,,,,
2081,1.10038649783899E+018,Do you mean to say that you think that nos put out by the govt for Covid deaths are true? Even with WHO data we are th in per '000 excess deaths for Covid. I am not saying WHO nos are true but IMO govt nos are also gross understatement.,[],2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2082,1.51841069460931E+018,Im still waiting for NYT story on the news organization that isnt relentlessly covering the release of the vaccine data isnt worth their salt.,['pfizerdocuments'],2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2083,24635996,Insanity! This firing is straight-up . UK Train Worker Sues After Being Fired For Questioning White Privilege Training -,"['racist', 'Racism', 'StopWhiteHate']",2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2084,17369110,"Four Cornellians an agricultural economist, a theoretical physicist, a plant biologist and a physiologist have been elected to the National Academy of Sciences.",[],2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2085,205770556,How the Liberal Democrats went on 'long march' back to relevance after Nick Clegg disaster,[],2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2086,37821578,Matt Giller Hired as Associate AD/Assistant VP For Athletic Development,[],2022-05-06T12:32:58.000Z,2022-05-06,12,,,,,
2087,1.05116321018587E+018,Has covid made people even more stupid? I hope it's not snp here,[],2022-05-06T12:32:57.000Z,2022-05-06,12,,,,,
